+----------------------------+---------------------------------------------------------+------------+-------------+
| NOTE: The Hardness and Resistance values are the raw base values in the fields                                  |
| of the Block class in question. The actual final values may be different                                        |
| for different states of the block, or they may depend on a TileEntity etc.                                      |
+----------------------------+---------------------------------------------------------+------------+-------------+
| Mod name                   | Registry name                                           |   Hardness |  Resistance |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_54                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_55                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_56                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_57                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_58                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_59                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_6                  |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_60                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_61                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_62                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_63                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_64                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_65                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_66                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_67                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_68                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_69                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_7                  |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_70                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_71                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_72                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_73                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_74                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_75                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_76                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_77                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_78                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_79                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_8                  |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_80                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_81                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_82                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_83                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_84                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_85                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_86                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_87                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_88                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_89                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_9                  |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_90                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_91                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_92                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_93                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_94                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_95                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_96                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_97                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_98                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_slope_yellow_line_99                 |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_1                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_10                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_100                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_101                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_102                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_103                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_104                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_105                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_106                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_107                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_108                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_109                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_11                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_110                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_111                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_112                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_113                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_114                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_115                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_116                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_117                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_118                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_119                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_12                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_120                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_121                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_122                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_123                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_124                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_125                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_126                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_127                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_128                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_129                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_13                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_130                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_131                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_132                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_133                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_134                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_135                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_136                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_137                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_138                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_139                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_14                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_140                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_141                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_142                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_143                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_144                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_145                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_146                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_147                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_148                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_149                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_15                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_150                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_151                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_152                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_153                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_154                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_155                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_156                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_157                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_158                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_159                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_16                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_160                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_161                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_162                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_163                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_164                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_165                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_166                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_167                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_168                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_169                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_17                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_170                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_171                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_172                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_173                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_174                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_175                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_176                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_177                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_178                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_179                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_18                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_180                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_181                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_182                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_183                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_184                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_185                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_186                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_187                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_188                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_189                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_19                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_190                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_191                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_192                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_193                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_194                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_195                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_196                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_197                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_198                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_199                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_2                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_20                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_200                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_201                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_202                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_203                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_204                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_205                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_206                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_207                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_208                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_209                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_21                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_210                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_211                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_212                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_213                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_214                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_215                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_216                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_217                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_218                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_219                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_22                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_220                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_221                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_222                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_223                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_224                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_225                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_226                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_227                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_228                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_229                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_23                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_230                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_231                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_232                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_233                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_234                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_235                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_236                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_237                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_238                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_239                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_24                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_240                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_241                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_242                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_243                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_244                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_245                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_246                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_247                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_248                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_249                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_25                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_250                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_251                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_252                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_253                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_254                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_255                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_256                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_257                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_258                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_259                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_26                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_260                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_261                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_262                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_263                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_264                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_265                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_266                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_267                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_268                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_269                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_27                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_270                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_271                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_272                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_273                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_274                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_275                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_276                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_277                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_278                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_279                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_28                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_280                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_281                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_282                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_283                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_284                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_285                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_286                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_287                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_288                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_289                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_29                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_290                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_291                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_292                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_293                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_294                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_295                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_296                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_297                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_298                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_299                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_3                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_30                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_300                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_301                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_302                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_303                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_304                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_305                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_306                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_307                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_308                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_309                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_31                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_310                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_311                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_312                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_313                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_314                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_315                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_316                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_317                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_318                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_319                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_32                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_320                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_321                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_322                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_323                       |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_33                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_34                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_35                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_36                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_37                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_38                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_39                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_4                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_40                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_41                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_42                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_43                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_44                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_45                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_46                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_47                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_48                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_49                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_5                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_50                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_51                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_52                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_53                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_54                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_55                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_56                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_57                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_58                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_59                        |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_6                         |       1.00 |        6.00 |
| Road Stuff                 | roadstuff:concrete_white_line_60                        |       1.00 |        6.00 |
